,idLV,SG_UF,CD_LOCALIDADE_TSE,NM_LOCALIDADE,NR_ZONA,NR_LOCVOT,NM_LOCVOT,DS_ENDERECO,DS_BAIRRO,NR_CEP,n_locs,street_name,street_number,locality,postal_code,sub_locality,provider,latitude,longitude,dispersion,clusters_count,providers_count,levenshtein_match_street_name
734,3849061023,BA,38490,SALVADOR,6,1023,"COLÉGIO ESTADUAL LUIZ VIANA","RUA VALDEMAR FALCÃO, 7 - ZONA URBANA",BROTAS,40295001,40,"Rua Waldemar Falcão",7,Salvador,40285850,Brotas,google_maps,-12.991919,-38.484384,864.35832005876,3,2,0.46341463414634
735,3849061031,BA,38490,SALVADOR,6,1031,"COLÉGIO NOSSA SENHORA DA CONCEIÇÃO","AV. DOM JOÃO VI, 89 - ZONA URBANA",BROTAS,40240320,17,"Avenida Dom João VI",89,Salvador,40285000,Brotas,here_geocoder,-12.9858712,-38.4946108,-1,2,1,0.28947368421053
736,3849061040,BA,38490,SALVADOR,6,1040,"ESCOLA MUNICIPAL NOSSA SENHORA DOS ANJOS","AV. DOM JOÃO VI, 450 - ZONA URBANA",BROTAS,40285000,10,"Avenida Dom João VI",450,Salvador,40285000,Brotas,here_geocoder,-12.9906447,-38.487678,82.719715409854,3,2,0.28205128205128
737,3849061104,BA,38490,SALVADOR,6,1104,"COLÉGIO ESTADUAL GÓES CALMON","AVENIDA DOM JOÃO VI, 131 - ZONA URBANA",BROTAS,40290000,24,"Avenida Dom João VI",131,Salvador,40290000,Brotas,google_maps,-12.9866903,-38.4937822,1029.5940630979,2,3,0.46511627906977
738,3849061333,BA,38490,SALVADOR,6,1333,"ESCOLA ESTADUAL MANOEL VITORINO","RUA VALDEMAR FALCÃO, 7 - ZONA URBANA",BROTAS,40295001,24,"Rua Waldemar Falcão",7,Salvador,40285850,Brotas,google_maps,-12.991919,-38.484384,864.35832005876,3,2,0.46341463414634
739,3849061341,BA,38490,SALVADOR,6,1341,"FUNDAÇÃO BAHIANA PARA DESENVOLVIMENTO DAS CIÊNCIAS","AV. DOM JOÃO VI, 275 - ZONA URBANA",BROTAS,40290000,19,"Avenida Dom João VI",275,Salvador,40290000,Brotas,google_maps,-12.9907519,-38.4883528,264.19920048415,2,2,0.28205128205128
740,3849061350,BA,38490,SALVADOR,6,1350,"ESPECIAL ESCOLA ESTADUAL MANOEL VITORINO","RUA VALDEMAR FALCÃO 7 - ZONA URBANA",BROTAS,40295001,1,"Rua Waldemar Falcão",7,Salvador,40095001,Brotas,google_maps,-12.9920658,-38.484256,960.29126494579,3,2,0.46341463414634
741,3849061414,BA,38490,SALVADOR,6,1414,"ESPECIAL FUNDAÇÃO BAHIANA PARA DESENVOLVIMENTO DAS CIÊNCIAS","AVENIDA DOM JOÃO VI, 275 - ZONA URBANA",BROTAS,40290000,1,"Avenida Dom João VI",275,Salvador,40296000,Brotas,here_geocoder,-12.99043,-38.48825,37.280397721721,2,2,0.46511627906977
742,3849061473,BA,38490,SALVADOR,6,1473,"ESPECIAL ESCOLA MUNICIPAL NOSSA SENHORA DOS ANJOS","AV. D. JOÃO VI, 450 - ZONA URBANA",BROTAS,40285000,1,"Avenida Dom João VI",450,Salvador,40285000,Brotas,here_geocoder,-12.9906447,-38.487678,82.719715409854,3,2,0.21052631578947
743,3849061481,BA,38490,SALVADOR,6,1481,"OBRAS SOCIAIS FRANCISCANAS","LGO. DE COSME DE FARIAS FIM DE LINHA - ZONA URBANA","COSME DE FARIAS",40250010,5,"Rua Cosme de Farias",,Salvador,40250180,"Cosme de Farias",here_geocoder,-12.98027,-38.49124,113.14517940155,1,2,0.296875
744,3849061503,BA,38490,SALVADOR,6,1503,"ESCOLA ESTADUAL SANTA RITA","R. HÉLIO DE OLIVEIRA, 75-E - ZONA URBANA","LUIS ANSELMO",40260340,8,"Rua Hélio de Oliveira",75,Salvador,40265020,"Luiz Anselmo",here_geocoder,-12.9767061,-38.4839743,59.371099783001,1,2,0.37254901960784
745,3849061511,BA,38490,SALVADOR,6,1511,"ESCOLA LÉLIS PIEDADE","LGO. DE COSME DE FARIAS FINAL DE LINHA - ZONA URBANA","COSME DE FARIAS",40250010,5,"Rua Cosme de Farias",,Salvador,40250180,"Cosme de Farias",here_geocoder,-12.98027,-38.49124,113.14517940155,1,2,0.28787878787879
746,3849061520,BA,38490,SALVADOR,6,1520,"ESCOLA MUNICIPAL OLGA FIGUEIREDO DE AZEVEDO","AV. VALE DO MATATU, S/N, BAIXA DO TUBO - ZONA URBANA",MATATU,40255135,10,"Travessa Vale do Matatu",,Salvador,40253860,"Cosme de Farias",here_geocoder,-12.97786,-38.48626,-1,2,1,0.27272727272727
747,3849061538,BA,38490,SALVADOR,6,1538,"ESCOLA DE 1. GRAU ARISTIDES NOVIS","ALAMEDA PIATÃ S/N - ZONA URBANA","CAMPINAS DE BROTAS",40275010,9,"Alameda Piatã",,Salvador,40275010,"Campinas de Brotas",google_maps,-12.9816678,-38.479637,-1,2,1,0.28571428571429
748,3849061546,BA,38490,SALVADOR,6,1546,"CENTRO SOCIAL E URBANO MAJOR COSME DE FARIAS","RUA LUIZ ANSELMO 155 - ZONA URBANA","LUIZ ANSELMO",40270020,6,"Travessa Professor Luís Anselmo da Fonseca",155,Salvador,40270580,"Luiz Anselmo",here_geocoder,-12.9742583,-38.4905881,-1,2,1,0.17777777777778
749,3849061554,BA,38490,SALVADOR,6,1554,"COLÉGIO ESTADUAL DEPUTADO HENRIQUE BRITO","RUA ENGENHEIRO JOSÉ ANASOH, 420-E - ZONA URBANA","CAMPINAS DE BROTAS",40275220,3,"Rua Engenheiro José Anasoh",422,Salvador,40275220,Brotas,here_geocoder,-12.97852,-38.47846,984.7255400071,1,2,0.421875
750,3849061562,BA,38490,SALVADOR,6,1562,"ESCOLA SATURNINO CABRAL","RUA ARAÇATUBA, S/N - ALTO DO CRUZEIRO - ZONA URBANA","COSME DE FARIAS",40253470,4,"Rua Araçatuba",,Salvador,40253160,"Cosme de Farias",google_maps,-12.9815395,-38.4861737,250.98813986715,1,3,0.22222222222222
751,3849061570,BA,38490,SALVADOR,6,1570,"ESCOLA DE ENGENHARIA ELETROMECÂNICA DA BAHIA","RUA TEIXEIRA BARROS, Nº 29 - ZONA URBANA","PARQUE BELA VISTA",40279090,7,"Rua Teixeira Barros",29,Salvador,40279090,Brotas,google_maps,-12.987271,-38.477614,86.92099935758,2,3,0.33928571428571
752,3849061589,BA,38490,SALVADOR,6,1589,"COLÉGIO JOÃO PEDRO DOS SANTOS","AV. MÁRIO LEAL FERREIRA  S/N - ZONA URBANA",BONOCÔ,40275240,17,"Avenida Mario Leal Ferreira",1500,Salvador,40252390,Brotas,google_maps,-12.9838316,-38.4836365,3965.4996776069,3,3,0.35416666666667
753,3849061597,BA,38490,SALVADOR,6,1597,"ESCOLA BRIGADEIRO EDUARDO GOMES","RUA SAO GERALDO TRANSV. DA RUA ALBERTO TORRES - ZONA URBANA",MATATU,40260020,12,"Rua São Geraldo",,Salvador,40255315,Matatu,google_maps,-12.9753041,-38.4918831,-1,1,1,0.203125
754,3849061600,BA,38490,SALVADOR,6,1600,"CRECHE DR ELIEZER AUDÍFACE","RUA LUÍS ANSELMO, 155, ANEXO AO CSU MAJOR COSME FARIAS - ZONA URBANA","LUIZ ANSELMO",40270020,3,"Rua Luiz Anselmo",155,Salvador,40260485,"Luís Anselmo",google_maps,-12.9754824,-38.4871533,-1,2,1,0.20512820512821
755,3849061619,BA,38490,SALVADOR,6,1619,"COLÉGIO ESTADUAL COSME DE FARIAS","LARGO DE COSME DE FARIAS, FIM DE LINHA - ZONA URBANA","COSME DE FARIAS",40252190,14,"Rua Cosme de Farias",,Salvador,40252005,"Cosme de Farias",here_geocoder,-12.98067,-38.49415,2183.6730242846,1,2,0.29230769230769
756,3849061627,BA,38490,SALVADOR,6,1627,"COLÉGIO BOM JESUS DOS MILAGRES","LARGO DOS PARANHOS, 01 - ZONA URBANA",MATATU,40255420,9,"Largo dos Paranhos",,Salvador,40255,Matatu,google_maps,-12.9774414,-38.4961001,339.20355145335,1,3,0.45
757,3849061635,BA,38490,SALVADOR,6,1635,"ESPECIAL COLÉGIO JOÃO PEDRO DOS SANTOS","AVENIDA MARIO LEAL FERREIRA S/N - ZONA URBANA",BONOCÔ,40275240,1,"Avenida Mario Leal Ferreira",1500,Salvador,40252390,Brotas,google_maps,-12.9838316,-38.4836365,3965.4996776069,3,3,0.52941176470588
758,3849061643,BA,38490,SALVADOR,6,1643,"ESPECIAL ESCOLA OLGA AZEVEDO FIGUEIREDO","AVENIDA VALE DO MATATU BAIXA DO TUBO - ZONA URBANA","VALE DO MATATU",40250080,1,"Rua Valê do Matatu",,Salvador,,Brotas,google_maps,-12.9775853,-38.4924187,-1,2,1,0.23809523809524
759,3849061651,BA,38490,SALVADOR,6,1651,"ESCOLA MUNICIPAL JOÃO PEDRO DOS SANTOS","AVENIDA MÁRIO LEAL FERREIRA, S/N - ZONA URBANA",BONOCÔ,40253480,10,"Avenida Mario Leal Ferreira",1500,Salvador,40252390,Brotas,google_maps,-12.9838316,-38.4836365,3965.4996776069,3,3,0.5
760,3849071015,BA,38490,SALVADOR,7,1015,"COLÉGIO DA BAHIA (CENTRAL)","AV. JOANA ANGÉLICA, S/N - ZONA URBANA",NAZARÉ,40045205,23,"Avenida Joana Angélica",,Salvador,40045205,Nazaré,here_geocoder,-12.98026,-38.50905,2218.2216333159,3,2,0.32558139534884
761,3849071082,BA,38490,SALVADOR,7,1082,"ESCOLA TEIXEIRA DE FREITAS","RUA DA MANGUEIRA, 10/20 - ZONA URBANA",NAZARÉ,40040400,12,"Rua da Mangueira",10,Salvador,40040400,Nazaré,here_geocoder,-12.980354,-38.5098933,902.98469083859,1,3,0.38095238095238
762,3849071198,BA,38490,SALVADOR,7,1198,"FACULDADE DE CIÊNCIAS ECONÔMICAS DA UFBA","PÇA. DA PIEDADE, 13 - ZONA URBANA","SÃO PEDRO",40070010,3,"Praça da Piedade",11,Salvador,40060300,"Dois de Julho",google_maps,-12.9833781,-38.5156063,98.702848349384,1,2,0.31707317073171
763,3849071201,BA,38490,SALVADOR,7,1201,"COLÉGIO DE SÃO BENTO","RUA DO PARAISO, 149 - ZONA URBANA","SÃO PEDRO",40040000,8,"Rua do Paraíso",149,Salvador,40040000,Nazaré,google_maps,-12.97977,-38.513476,2539.6872213447,1,3,0.325
764,3849071252,BA,38490,SALVADOR,7,1252,"FUNDAÇÃO VISCONDE DE CAYRU","RUA DO SALETE 50 - ZONA URBANA",BARRIS,40070200,19,"Rua do Salete",50,Salvador,40070200,Barris,here_geocoder,-12.9851429,-38.5161225,1231.7408018134,1,3,0.37142857142857
765,3849071295,BA,38490,SALVADOR,7,1295,"ESCOLA GETÚLIO VARGAS","PRAÇA DO BARBALHO, S/N - ZONA URBANA",BARBALHO,40300753,22,"Praça do Barbalho",,Salvador,40300753,Barbalho,here_geocoder,-12.96646,-38.50086,56.172983211499,1,3,0.35714285714286
766,3849071309,BA,38490,SALVADOR,7,1309,"INSTITUTO DE EDUCAÇÃO ÍSAIAS ALVES","PÇA. DO BARBALHO, S/N - ZONA URBANA",BARBALHO,40300753,33,"Praça do Barbalho",,Salvador,40300753,Barbalho,here_geocoder,-12.96646,-38.50086,56.172983211499,1,3,0.33333333333333
767,3849071317,BA,38490,SALVADOR,7,1317,"INSTITUTO DOS CEGOS DA BAHIA","RUA MILITAO LISBOA 55 - ZONA URBANA","SANTO ANTÔNIO",40301520,1,"Rua Militão Lisboa",41,Salvador,40300770,Barbalho,here_geocoder,-12.9605149,-38.5014881,-1,1,1,0.33333333333333
768,3849071376,BA,38490,SALVADOR,7,1376,"COLÉGIO SEVERINO VIEIRA","AV. JOANA ANGÉLICA, 253 - ZONA URBANA",NAZARÉ,40050001,26,"Avenida Joana Angélica",253,Salvador,40050001,Nazaré,here_geocoder,-12.9815224,-38.5128041,980.79514074936,2,2,0.32558139534884
769,3849071414,BA,38490,SALVADOR,7,1414,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA (IFBA)","RUA EMÍDIO DOS SANTOS S/N - ZONA URBANA",BARBALHO,40301015,17,"Rua Ermídio dos Santos",,Salvador,40301015,Barbalho,here_geocoder,-12.96254,-38.5010199,1395.3828680161,1,3,0.4468085106383
770,3849071457,BA,38490,SALVADOR,7,1457,"ESCOLA ESTADUAL AZÊVEDO FERNANDES","PÇA. JOSÉ DE ALENCAR, 11 - ZONA URBANA",PELOURINHO,40025140,4,"Rua Pedro de Alencar 11",11,Salvador,40715394,,arcgis_online,-12.882950122253,-38.473383532002,-1,2,1,0.33333333333333
771,3849071465,BA,38490,SALVADOR,7,1465,"ESPECIAL ESCOLA TEIXEIRA DE FREITAS","RUA DA MANGUEIRA 10/20 - ZONA URBANA",NAZARÉ,40040400,1,"Rua da Mangueira",10,Salvador,40040400,Nazaré,here_geocoder,-12.980354,-38.5098933,902.98469083859,1,3,0.38095238095238
772,3849071473,BA,38490,SALVADOR,7,1473,"ESPECIAL FUNDAÇÃO VISCONDE DE CAYRU","RUA DO SALETE 50 - ZONA URBANA",BARRIS,40070200,1,"Rua do Salete",50,Salvador,40070200,Barris,here_geocoder,-12.9851429,-38.5161225,1231.7408018134,1,3,0.37142857142857
773,3849071481,BA,38490,SALVADOR,7,1481,"ESPECIAL ESCOLA GETÚLIO VARGAS","PRAÇA DO BARBALHO S/N - ZONA URBANA",BARBALHO,40300753,1,"Praça do Barbalho",,Salvador,40300753,Barbalho,here_geocoder,-12.96646,-38.50086,56.172983211499,1,3,0.35714285714286
774,3849071503,BA,38490,SALVADOR,7,1503,"ESCOLA DE ENGENHARIA ELETRO-MECÂNICA DA BAHIA","AV. JOANA ANGÉLICA, 1381 - ZONA URBANA",NAZARÉ,40050001,10,"Avenida Joana Angélica",1381,Salvador,40050002,Nazaré,here_geocoder,-12.97612,-38.50483,939.23289640999,2,3,0.31818181818182
775,3849071511,BA,38490,SALVADOR,7,1511,"SUPERINTENDÊNCIA FEDERAL DE AGRICULTURA - SFA","LARGO DOS AFLITOS,S/N, ED. CERES - ZONA URBANA",AFLITOS,40060030,6,"Largo dos Aflitos",,Salvador,40060030,Centro,here_geocoder,-12.98481,-38.51984,1525.118931017,1,3,0.33333333333333
776,3849071546,BA,38490,SALVADOR,7,1546,"ESPECIAL COLÉGIO DA BAHIA ( CENTRAL )","AVENIDA JOANA ANGÉLICA, S/N - ZONA URBANA",NAZARÉ,40045205,1,"Avenida Joana Angélica",,Salvador,40045205,Nazaré,here_geocoder,-12.98026,-38.50905,2218.2216333159,3,2,0.48936170212766
777,3849071570,BA,38490,SALVADOR,7,1570,"ESPECIAL FACULDADE DE CIÊNCIAS ECONÔMICAS DA UFBA","PRAÇA DA PIEDADE, 13 - ZONA URBANA","SÃO PEDRO",40070010,1,"Praça da Piedade",11,Salvador,40060300,"Dois de Julho",google_maps,-12.9833781,-38.5156063,2120.1360299499,1,2,0.34146341463415
778,3849071589,BA,38490,SALVADOR,7,1589,"ESPECIAL COLÉGIO DE SÃO BENTO","RUA DO PARAÍSO, 149 - ZONA URBANA","SÃO PEDRO",40040000,1,"Rua do Paraíso",149,Salvador,40040000,Nazaré,google_maps,-12.97977,-38.513476,2539.6872213447,1,3,0.325
779,3849071597,BA,38490,SALVADOR,7,1597,"ESPECIAL INSTITUTO DE EDUCAÇÃO ISAÍAS ALVES","PRAÇA DO BARBALHO, S/N - ZONA URBANA",BARBALHO,40301015,1,"Praça do Barbalho",s/n,Salvador,40301000,Barbalho,google_maps,-12.9666322,-38.5008191,138.37969128714,1,2,0.35714285714286
780,3849071600,BA,38490,SALVADOR,7,1600,"ESPECIAL COLÉGIO SEVERINO VIEIRA","AVENIDA JOANA ANGÉLICA, 253 - ZONA URBANA",NAZARÉ,40050001,1,"Avenida Joana Angélica",253,Salvador,40050001,Nazaré,here_geocoder,-12.9815224,-38.5128041,980.79514074936,2,2,0.48936170212766
781,3849071619,BA,38490,SALVADOR,7,1619,"ESPECIAL INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TEC DA BAHIA - IFBA","RUA EMÍDIO DOS SANTOS, S/N - ZONA URBANA",BARBALHO,40301015,1,"Rua Ermídio dos Santos",,Salvador,40301015,Barbalho,here_geocoder,-12.96254,-38.5010199,1395.3828680161,1,3,0.4468085106383
782,3849071627,BA,38490,SALVADOR,7,1627,"ESPECIAL ESCOLA MUNICIPAL VIVALDO DA COSTA LIMA","RUA GREGÓRIO DE MATOS, Nº 08/10 - ZONA URBANA",PELOURINHO,40025140,1,"Rua Gregório de Matos",,Salvador,40026,Comercio,google_maps,-12.9729822,-38.5084394,-1,1,1,0.4
783,3849071635,BA,38490,SALVADOR,7,1635,"ESPECIAL ESCOLA DE ENGENHARIA ELETRO-MECÂNICA DA BAHIA","AV. JOANA ANGÉLICA, 1381 - ZONA URBANA",NAZARÉ,40050001,2,"Avenida Joana Angélica",1381,Salvador,40050002,Nazaré,here_geocoder,-12.97612,-38.50483,939.23289640999,2,3,0.31818181818182
784,3849071651,BA,38490,SALVADOR,7,1651,"ESPECIAL SUPERINTENDÊNCIA FEDERAL DE AGRICULTURA - SFA","LARGO DOS AFLITOS, S/N, ED. CERES - ZONA URBANA",AFLITOS,40060030,1,"Largo dos Aflitos",,Salvador,40060030,Centro,here_geocoder,-12.98481,-38.51984,1525.118931017,1,3,0.33333333333333
785,3849071678,BA,38490,SALVADOR,7,1678,"ESCOLA MUNICIPAL VIVALDO DA COSTA LIMA","RUA GREGÓRIO DE MATOS, Nº 08/10 - ZONA URBANA",PELOURINHO,40025140,3,"Rua Gregório de Matos",,Salvador,40026,Comercio,google_maps,-12.9729822,-38.5084394,-1,1,1,0.4
786,3849071694,BA,38490,SALVADOR,7,1694,"COLÉGIO ESTADUAL LÊDA JESUÍNO DOS SANTOS","RUA ALMIRANTE ALVES CÂMARA, S/N - ZONA URBANA","ENGENHO VELHO DE BROTAS",40243000,12,"Rua Eugênia Câmara",,Salvador,40240770,"Engenho Velho de Brotas",here_geocoder,-12.98561,-38.50189,2284.1716140994,1,2,0.2089552238806
787,3849071708,BA,38490,SALVADOR,7,1708,"ESCOLA MARIA ROMANA CALMON","RUA ALMIRANTE ALVES CÂMARA, 114 - ZONA URBANA","ENGENHO VELHO DE BROTAS",40243000,7,"Rua Engenho Velho de Brotas",112,Salvador,40243015,"Engenho Velho de Brotas",here_geocoder,-12.9865289,-38.5035283,1686.6144677835,1,2,0.40298507462687
788,3849071716,BA,38490,SALVADOR,7,1716,"CENTRO EDUCACIONAL NOSSA SENHORA DO RESGATE","RUA SALGADO FILHO, 2 - ZONA URBANA","BOA VISTA DE BROTAS",40240350,11,"Rua Salgado Filho",2,Salvador,40240350,"Boa Vista de Brotas",here_geocoder,-12.9808421,-38.4994717,590.49933896133,1,3,0.33333333333333
789,3849071724,BA,38490,SALVADOR,7,1724,"ESCOLA MUNICIPAL MARTAGÃO GESTEIRA","RUA ALMIRANTE ALVES CÂMARA, N 114 - ZONA URBANA","ENGENHO VELHO DE BROTAS",40243000,4,"Rua Engenho Velho de Brotas",112,Salvador,40243015,"Engenho Velho de Brotas",here_geocoder,-12.9865289,-38.5035283,1686.6144677835,1,2,0.39130434782609
790,3849071732,BA,38490,SALVADOR,7,1732,"ESPECIAL ESCOLA MUNICIPAL MARTAGÃO GESTEIRA","RUA ALMIRANTE ALVES CÂMARA, N 114 - ZONA URBANA","ENGENHO VELHO DE BROTAS",40243000,1,"Rua Engenho Velho de Brotas",112,Salvador,40243015,"Engenho Velho de Brotas",here_geocoder,-12.9865289,-38.5035283,1686.6144677835,1,2,0.39130434782609
791,3849071740,BA,38490,SALVADOR,7,1740,"ESCOLA RUY DE LIMA MALTEZ","LADEIRA DOS GALÉS 13 - ZONA URBANA",PITANGUEIRAS,40255010,4,"Ladeira dos Galés",13,Salvador,40255010,Matatu,here_geocoder,-12.9770365,-38.50067,81.984929410773,2,2,0.39130434782609
792,3849071759,BA,38490,SALVADOR,7,1759,"ESPECIAL ESCOLA RUY DE LIMA MALTEZ","LADEIRA DOS GALES 13 - ZONA URBANA",PITANGUEIRAS,40255010,1,"Ladeira dos Galés",13,Salvador,40255010,Matatu,here_geocoder,-12.9770365,-38.50067,81.984929410773,2,2,0.39130434782609
793,3849071767,BA,38490,SALVADOR,7,1767,"COLÉGIO ESTADUAL CIDADE DE CURITIBA","RUA PADRE LUIZ FILGUEIRAS, S/N - ZONA URBANA","ENGENHO VELHO DE BROTAS",40243320,17,"Rua Padre Luiz Filgueiras",,Salvador,40243320,"Engenho Velho de Brotas",here_geocoder,-12.99054,-38.49876,1476.8788537104,1,3,0.38461538461538
794,3849071775,BA,38490,SALVADOR,7,1775,"ESCOLA MUNICIPAL SENADOR  ANTONIO CARLOS MAGALHÃES","AV. GENERAL GRAÇA LESSA, S/N - ZONA URBANA","VASCO DA GAMA",40290500,12,"Avenida General Graça Lessa",,Salvador,40290500,"Acupe de Brotas",google_maps,-12.9926579,-38.4997015,-1,4,1,0.35185185185185
795,3849071783,BA,38490,SALVADOR,7,1783,"ESCOLA LEOPOLDO DOS REIS","RUA GENERAL ARGOLO, N 01 - ZONA URBANA","DOIS LEÕES",40300410,12,"Rua General Argolo",1,Salvador,40300410,"Baixa de Quintas",google_maps,-12.9655322,-38.4926096,1453.6373032409,1,3,0.38297872340426
796,3849071791,BA,38490,SALVADOR,7,1791,"ESCOLA MARIA QUITÉRIA","RUA AGRIPINO DÓREA,101-ZONA URBANA",PITANGUEIRAS,40255000,7,"Rua Agripino Dórea",,Salvador,40241,Brotas,google_maps,-12.979166,-38.4968023,-1,1,1,0.39583333333333
797,3849071805,BA,38490,SALVADOR,7,1805,"ESPECIAL CENTRO EDUCACIONAL NOSSA SENHORA DO RESGATE","RUA SALGADO FILHO, N 2 - ZONA URBANA","BOA VISTA DE BROTAS",40240350,1,"Rua Salgado Filho",2,Salvador,40240350,"Boa Vista de Brotas",here_geocoder,-12.9808421,-38.4994717,2897.3489506761,1,3,0.32075471698113
798,3849081155,BA,38490,SALVADOR,8,1155,"COLÉGIO ESTADUAL RENAN BALEEIRO","BR 324, KM 10, LOTEAMENTO NOGUEIRA - ZONA URBANA","ÁGUAS CLARAS",41310190,11,"Caminho Dez",,Salvador,41310190,"Águas Claras",here_geocoder,-12.8946799,-38.44053,-1,2,1,0.12068965517241
799,3849081163,BA,38490,SALVADOR,8,1163,"COLÉGIO ESTADUAL SANTA RITA DE CÁSSIA","RUA ZONA A, KM 13, BR 324 - ZONA URBANA","ÁGUAS CLARAS",41310820,6,BR-324,,Salvador,41310200,"Águas Claras",here_geocoder,-12.89126,-38.44526,2123.114112615,2,2,0.12244897959184
800,3849081317,BA,38490,SALVADOR,8,1317,"COLÉGIO ESTADUAL EDVALDO BRANDÃO CORREIA","QUADRA 04, CAMINHO 3, S/N - ZONA URBANA","CAJAZEIRAS IV",41330050,18,"Caminho Três 04",04,Salvador,41330400,,arcgis_online,-12.890643849468,-38.406426234966,1845.9197564894,3,2,0.22448979591837
801,3849081325,BA,38490,SALVADOR,8,1325,"ESCOLA ESTADUAL DEPUTADO NAOMAR ALCÂNTARA","CONJUNTO REMANESCENTE QUADRA 27 - ZONA URBANA","CAJAZEIRAS V",41340020,8,Cajazeiras,5,Salvador,41311288,"Águas Claras",google_maps,-12.8912182,-38.4355802,-1,1,1,0.16666666666667
802,3849081333,BA,38490,SALVADOR,8,1333,"COLÉGIO  ESTADUAL ANA BERNARDES","VIA LOCAL C2, S/N - ZONA URBANA","CAJAZEIRAS VI",41310110,10,"Via Local",,Salvador,41336020,"Cajazeiras VI",here_geocoder,-12.89565,-38.43076,-1,1,1,0.21428571428571
803,3849081341,BA,38490,SALVADOR,8,1341,"COLÉGIO ESTADUAL LUIZ FERNANDO MACÊDO COSTA","RUA F FIM DE LINHA - ZONA URBANA","CAJAZEIRAS VII",41310045,6
804,3849081341,BA,38490,SALVADOR,8,1341,"COLÉGIO ESTADUAL LUIZ FERNANDO MACÊDO COSTA","RUA F FIM DE LINHA - ZONA URBANA","RUA F FIM DE LINHA - ZONA URBANA",41310045,1,"Rua F",,Salvador,41741431,,arcgis_online,-12.891720446056,-38.476294560365,-1,4,1,0.081967213114754
805,3849081350,BA,38490,SALVADOR,8,1350,"COLÉGIO ESTADUAL RAFAEL OLIVEIRA","VIA LOCAL E-A COLETORA 3 SETOR A - ZONA URBANA","CAJAZEIRAS VIII",41330020,11,"Via Coletora B- Cajazeiras",3,Salvador,41505015,"Fazenda Cassange",google_maps,-12.8921359,-38.3942576,-1,3,1,0.41666666666667
806,3849081368,BA,38490,SALVADOR,8,1368,"COLÉGIO ESTADUAL PROF. NELSON BARROS","RUA C, QUADRA C, SETOR 1, S/N - ZONA URBANA","CAJAZEIRAS X",41330000,11,"Rua C 1",1,Salvador,41340480,,arcgis_online,-12.890252923666,-38.409066458476,757.17049405303,2,1,0.13725490196078
807,3849081422,BA,38490,SALVADOR,8,1422,"ESCOLA MUNICIPAL DA PALESTINA","RUA DIRETA DA PALESTINA S/N - ZONA URBANA",PALESTINA,41308000,8,"Rua Direta da Palestina",,Salvador,41308,Palestina,google_maps,-12.86473,-38.4236732,-1,2,1,0.46938775510204
808,3849081422,BA,38490,SALVADOR,8,1422,"ESCOLA MUNICIPAL DA PALESTINA","RUA DIRETA DA PALESTINA S/N - ZONA URBANA","RUA DIRETA DA PALESTINA S/N - ZONA URBANA",41308000,1,"Rua Direta da Palestina",,Salvador,41308000,Palestina,google_maps,-12.86473,-38.4236732,-1,1,1,0.29113924050633
809,3849081554,BA,38490,SALVADOR,8,1554,"COLÉGIO ESTADUAL DONA MORA GUIMARÃES","RUA C, QUADRA C, SETOR 2, FAZENDA GRANDE I - ZONA URBANA",CAJAZEIRAS,41340100,11,"Praça Regina Guimarães",54,Salvador,41343300,"Fazenda Grande 3",google_maps,-12.9028274,-38.3958318,-1,2,1,0.20967741935484
810,3849081619,BA,38490,SALVADOR,8,1619,"ESPECIAL COLÉGIO ESTADUAL RAFAEL OLIVEIRA","VIA LOCAL E-A COLETORA 3 SETOR A - ZONA URBANA","CAJAZEIRAS VIII",41330020,1,"Via Coletora B- Cajazeiras",3,Salvador,41505015,"Fazenda Cassange",google_maps,-12.8921359,-38.3942576,-1,3,1,0.41666666666667
811,3849081651,BA,38490,SALVADOR,8,1651,"ESCOLA MUNICIPAL EDUARDO CAMPOS","RUA DOUTOR JORGE COSTA ANDRADE S/N - ZONA URBANA","ÁGUAS CLARAS",41310260,9,"Rua Doutor Jorge Costa Andrade",,Salvador,41310260,"Águas Claras",here_geocoder,-12.88764,-38.43483,1923.3902649689,1,3,0.5
812,3849081651,BA,38490,SALVADOR,8,1651,"ESCOLA MUNICIPAL EDUARDO CAMPOS","RUA DOUTOR JORGE COSTA ANDRADE S/N - ZONA URBANA","RUA DOUTOR JORGE COSTA ANDRADE S/N - ZONA URBANA",41310260,4,"Rua Doutor Jorge Costa Andrade",,Salvador,41310260,"Águas Claras",here_geocoder,-12.88764,-38.43483,1923.3902649689,1,3,0.32258064516129
813,3849081708,BA,38490,SALVADOR,8,1708,"ESCOLA MUNICIPAL ELYSIO ATHAYDE","QUADRA D, CAMINHO 06 - ZONA URBANA","CAJAZEIRAS V",41330060,5,"Caminho Seis",,Salvador,41335290,,arcgis_online,-12.893646869823,-38.418045665668,-1,3,1,0.22916666666667
